,Client,Project,Description,Start date,Start time,End date,End time,Duration,Tags,Type,Domain
17,S2023,Database Management,Select Pt. 2 Reading,2023-01-18,16:54:58,2023-01-18,17:19:10,0 days 00:24:12,Domain: School,,
18,S2023,Chemistry 1,Chapter 1 Mastering,2023-01-18,19:13:18,2023-01-18,19:49:23,0 days 00:36:05,Domain: School,,
19,S2023,Database Management,Lab 1,2023-01-19,08:40:52,2023-01-19,09:10:00,0 days 00:29:08,Domain: School,,
20,S2023,Database Management,Lab 1,2023-01-19,13:59:20,2023-01-19,14:49:13,0 days 00:49:53,Domain: School,,
21,S2023,Database Management,Lab 1,2023-01-19,14:51:25,2023-01-19,15:00:29,0 days 00:09:04,Domain: School,,
22,S2023,Database Management,Join Reading,2023-01-21,11:23:05,2023-01-21,11:43:05,0 days 00:20:00,Domain: School,,
23,S2023,Music Technology,Assignment 2,2023-01-24,15:25:58,2023-01-24,15:56:00,0 days 00:30:02,Domain: School,,
24,S2023,Database Management,Create/Insert/Update/Delete Reading,2023-01-28,14:02:35,2023-01-28,14:39:08,0 days 00:36:33,Domain: School,,
25,S2023,Database Management,Constraints/Views Reading,2023-01-28,14:39:20,2023-01-28,15:04:11,0 days 00:24:51,Domain: School,,
26,S2023,Computer Organization,HW2,2023-01-28,15:21:55,2023-01-28,16:12:33,0 days 00:50:38,Domain: School,,
27,S2023,Music Technology,Paper 1: Source List,2023-01-29,11:37:28,2023-01-29,12:51:34,0 days 01:14:06,Domain: School,,
28,S2023,Music Technology,Paper 1: Source List,2023-01-29,13:28:33,2023-01-29,14:09:34,0 days 00:41:01,Domain: School,,
29,S2023,Computer Organization,HW2,2023-01-29,15:03:02,2023-01-29,15:28:20,0 days 00:25:18,Domain: School,,
30,S2023,Music Technology,Paper 1: Source List,2023-01-29,15:47:58,2023-01-29,16:11:51,0 days 00:23:53,Domain: School,,
31,S2023,ExpModernWorld,Humorography,2023-01-29,18:42:40,2023-01-29,20:08:10,0 days 01:25:30,Domain: School,,
32,S2023,ExpModernWorld,Humorography,2023-01-29,20:13:32,2023-01-29,20:18:22,0 days 00:04:50,Domain: School,,
33,S2023,Chemistry 1,Chapter 2 Mastering,2023-01-29,20:42:43,2023-01-29,21:27:20,0 days 00:44:37,Domain: School,,
34,S2023,Chemistry 1,Chapter 3 Mastering,2023-01-29,21:27:43,2023-01-29,22:00:23,0 days 00:32:40,Domain: School,,
35,S2023,Computer Organization,HW3,2023-01-30,08:53:52,2023-01-30,09:21:27,0 days 00:27:35,Domain: School,,
36,S2023,Computer Organization,HW3,2023-01-30,13:00:07,2023-01-30,14:01:00,0 days 01:00:53,Domain: School,,
37,S2023,Music Technology,Paper 1: Outline,2023-01-30,14:23:55,2023-01-30,14:26:32,0 days 00:02:37,Domain: School,,
38,S2023,Music Technology,Paper 1: Outline,2023-01-30,14:34:56,2023-01-30,14:41:09,0 days 00:06:13,Domain: School,,
39,S2023,Music Technology,Paper 1: Outline,2023-01-30,18:55:50,2023-01-30,19:12:35,0 days 00:16:45,Domain: School,,
40,S2023,Music Technology,Paper 1: Outline,2023-01-30,19:22:19,2023-01-30,20:49:42,0 days 01:27:23,Domain: School,,
41,S2023,ExpModernWorld,Critical Laugher (Reading),2023-01-31,13:43:12,2023-01-31,14:09:29,0 days 00:26:17,Domain: School,,
42,S2023,Computer Organization,HW3,2023-01-31,19:46:18,2023-01-31,20:16:18,0 days 00:30:00,Domain: School,,
43,S2023,ExpModernWorld,Homecoming King (Watch),2023-01-31,20:24:08,2023-01-31,21:29:52,0 days 01:05:44,Domain: School,,
44,S2023,Music Technology,Exam prep,2023-02-01,09:31:18,2023-02-01,09:33:51,0 days 00:02:33,Domain: School,,
45,S2023,ExpModernWorld,Humorography,2023-02-01,09:33:58,2023-02-01,09:58:18,0 days 00:24:20,Domain: School,,
46,S2023,Database Management,Lab 2,2023-02-01,10:32:00,2023-02-01,10:45:00,0 days 00:13:00,Domain: School,,
47,S2023,Database Management,Lab 2,2023-02-01,12:07:46,2023-02-01,12:18:36,0 days 00:10:50,Domain: School,,
48,S2023,Database Management,Lab 2,2023-02-01,12:21:25,2023-02-01,13:04:53,0 days 00:43:28,Domain: School,,
49,S2023,Database Management,Lab 2,2023-02-02,09:06:34,2023-02-02,09:13:26,0 days 00:06:52,Domain: School,,
50,S2023,ExpModernWorld,Conductor Reflection,2023-02-02,13:15:14,2023-02-02,13:51:10,0 days 00:35:56,Domain: School,,
51,S2023,Chemistry 1,Experiment 2 Post-lab,2023-02-02,13:54:42,2023-02-02,14:29:52,0 days 00:35:10,Domain: School,,
52,S2023,Database Management,Lab 2,2023-02-02,16:15:13,2023-02-02,16:30:41,0 days 00:15:28,Domain: School,,
53,S2023,Database Management,Lab 2,2023-02-02,16:30:48,2023-02-02,16:37:05,0 days 00:06:17,Domain: School,,
54,S2023,Computer Organization,HW4,2023-02-03,11:01:15,2023-02-03,11:20:15,0 days 00:19:00,Domain: School,,
55,S2023,Computer Organization,HW4,2023-02-03,17:39:50,2023-02-03,18:35:10,0 days 00:55:20,Domain: School,,
56,S2023,Computer Organization,HW4,2023-02-03,20:17:10,2023-02-03,21:01:31,0 days 00:44:21,Domain: School,,
57,S2023,Database Management,ERD Reading,2023-02-05,19:10:32,2023-02-05,19:32:01,0 days 00:21:29,Domain: School,,
58,S2023,Chemistry 1,Experiment 3 Pre-lab,2023-02-05,19:34:10,2023-02-05,19:41:50,0 days 00:07:40,Domain: School,,
59,S2023,Chemistry 1,Experiment 3 Pre-lab,2023-02-05,19:44:25,2023-02-05,19:44:53,0 days 00:00:28,Domain: School,,
60,S2023,ExpModernWorld,Humorography,2023-02-06,11:29:27,2023-02-06,12:31:45,0 days 01:02:18,Domain: School,,
61,S2023,ExpModernWorld,Humorography,2023-02-06,20:24:51,2023-02-06,21:39:07,0 days 01:14:16,Domain: School,,
62,S2023,ExpModernWorld,Humorography,2023-02-07,10:18:18,2023-02-07,10:42:39,0 days 00:24:21,Domain: School,,
63,S2023,Chemistry 1,Experiment 3 Pre-lab,2023-02-07,14:07:08,2023-02-07,14:26:31,0 days 00:19:23,Domain: School,,
64,S2023,Chemistry 1,Experiment 3 Pre-lab,2023-02-07,14:44:32,2023-02-07,15:09:28,0 days 00:24:56,Domain: School,,
65,S2023,Computer Organization,HW4,2023-02-07,16:45:04,2023-02-07,17:00:04,0 days 00:15:00,Domain: School,,
66,S2023,Computer Organization,HW4,2023-02-07,20:34:56,2023-02-07,21:12:20,0 days 00:37:24,Domain: School,,
67,S2023,ExpModernWorld,Humorography,2023-02-07,21:17:42,2023-02-07,21:39:45,0 days 00:22:03,Domain: School,,
68,S2023,ExpModernWorld,Sticky Change (watch),2023-02-07,21:43:15,2023-02-07,22:08:08,0 days 00:24:53,Domain: School,,
69,S2023,Music Technology,Paper 1: Draft,2023-02-08,12:53:59,2023-02-08,13:30:00,0 days 00:36:01,Domain: School,,
70,S2023,ExpModernWorld,Inside (Watch),2023-02-08,16:10:30,2023-02-08,17:45:03,0 days 01:34:33,Domain: School,,
71,S2023,Music Technology,Paper 1: Draft,2023-02-09,13:58:54,2023-02-09,14:07:02,0 days 00:08:08,Domain: School,,
72,S2023,Music Technology,Paper 1: Draft,2023-02-09,14:10:06,2023-02-09,15:33:53,0 days 01:23:47,Domain: School,,
73,S2023,Music Technology,Paper 1: Draft,2023-02-09,18:55:07,2023-02-09,19:17:40,0 days 00:22:33,Domain: School,,
74,S2023,Database Management,ERD to SQL Reading,2023-02-10,09:25:51,2023-02-10,09:37:32,0 days 00:11:41,Domain: School,,
75,S2023,Computer Organization,HW5,2023-02-10,11:00:48,2023-02-10,11:20:48,0 days 00:20:00,Domain: School,,
76,S2023,Computer Organization,HW5,2023-02-10,13:25:40,2023-02-10,13:57:29,0 days 00:31:49,Domain: School,,
77,S2023,Computer Organization,HW5,2023-02-10,14:05:30,2023-02-10,14:42:49,0 days 00:37:19,Domain: School,,
78,S2023,Computer Organization,HW5,2023-02-10,17:49:47,2023-02-10,18:14:55,0 days 00:25:08,Domain: School,,
79,S2023,Computer Organization,HW5,2023-02-10,18:29:06,2023-02-10,18:48:32,0 days 00:19:26,Domain: School,,
80,S2023,Music Technology,Assignment 3,2023-02-11,16:19:30,2023-02-11,17:05:10,0 days 00:45:40,Domain: School,,
81,S2023,Chemistry 1,Experiment 4 Pre-lab,2023-02-11,17:11:26,2023-02-11,17:31:08,0 days 00:19:42,Domain: School,,
82,S2023,ExpModernWorld,Explorer Week,2023-02-12,21:06:04,2023-02-12,21:57:42,0 days 00:51:38,Domain: School,,
83,S2023,Database Management,Normalization Reading,2023-02-13,09:56:42,2023-02-13,10:31:27,0 days 00:34:45,Domain: School,,
84,S2023,Chemistry 1,Chapter 3 Mastering,2023-02-13,10:59:58,2023-02-13,11:44:47,0 days 00:44:49,Domain: School,,
85,S2023,ExpModernWorld,Unreserved: IA Comedy,2023-02-13,12:35:10,2023-02-13,12:51:02,0 days 00:15:52,Domain: School,,
86,S2023,Database Management,Lab 3,2023-02-13,13:28:27,2023-02-13,14:26:27,0 days 00:58:00,Domain: School,,
87,S2023,ExpModernWorld,Explorer Week,2023-02-13,18:26:38,2023-02-13,18:53:52,0 days 00:27:14,Domain: School,,
88,S2023,ExpModernWorld,Explorer Week,2023-02-13,20:00:23,2023-02-13,21:10:23,0 days 01:10:00,Domain: School,,
89,S2023,ExpModernWorld,Explorer Week,2023-02-14,08:58:11,2023-02-14,09:14:02,0 days 00:15:51,Domain: School,,
90,S2023,ExpModernWorld,Explorer Week,2023-02-14,15:04:59,2023-02-14,15:46:29,0 days 00:41:30,Domain: School,,
91,S2023,Music Technology,AVSum 2,2023-02-14,15:55:06,2023-02-14,16:24:00,0 days 00:28:54,Domain: School,,
92,S2023,ExpModernWorld,Explorer Week,2023-02-14,19:19:49,2023-02-14,20:09:57,0 days 00:50:08,Domain: School,,
93,S2023,ExpModernWorld,Explorer Week,2023-02-14,20:32:27,2023-02-14,20:48:18,0 days 00:15:51,Domain: School,,
94,S2023,ExpModernWorld,Larry Charles: Race Comedy,2023-02-14,20:51:09,2023-02-14,21:03:32,0 days 00:12:23,Domain: School,,
95,S2023,Music Technology,AVSum 2,2023-02-14,21:03:00,2023-02-14,21:45:42,0 days 00:42:42,Domain: School,,
96,S2023,Music Technology,AVSum 2,2023-02-15,09:02:08,2023-02-15,09:38:16,0 days 00:36:08,Domain: School,,
97,S2023,Chemistry 1,Experiment 4 Pre-lab,2023-02-15,12:44:46,2023-02-15,13:21:29,0 days 00:36:43,Domain: School,,
98,S2023,Music Technology,AVSum 2,2023-02-15,13:22:10,2023-02-15,13:37:48,0 days 00:15:38,Domain: School,,
99,S2023,ExpModernWorld,Explorer Week,2023-02-15,17:16:00,2023-02-15,17:30:00,0 days 00:14:00,Domain: School,,
100,S2023,Database Management,Lab 3,2023-02-16,13:03:00,2023-02-16,13:23:37,0 days 00:20:37,Domain: School,,
101,S2023,Database Management,Lab 3,2023-02-16,15:16:03,2023-02-16,16:00:00,0 days 00:43:57,Domain: School,,
102,S2023,Database Management,Lab 3,2023-02-17,09:12:04,2023-02-17,09:23:22,0 days 00:11:18,Domain: School,,
103,S2023,Chemistry 1,Exp 4 Post-lab,2023-02-17,14:13:25,2023-02-17,14:44:08,0 days 00:30:43,Domain: School,,
104,S2023,Database Management,Lab 3,2023-02-17,16:43:54,2023-02-17,17:12:48,0 days 00:28:54,Domain: School,,
105,S2023,Database Management,Lab 3,2023-02-17,17:23:29,2023-02-17,17:28:18,0 days 00:04:49,Domain: School,,
106,S2023,Chemistry 1,Exp 4 Post-lab,2023-02-17,17:28:31,2023-02-17,17:39:25,0 days 00:10:54,Domain: School,,
107,S2023,Chemistry 1,Exp 4 Post-lab,2023-02-18,10:55:46,2023-02-18,12:11:31,0 days 01:15:45,Domain: School,,
108,S2023,ExpModernWorld,Humorography Reflection,2023-02-18,13:50:17,2023-02-18,14:37:02,0 days 00:46:45,Domain: School,,
109,S2023,Music Technology,AVSum 3,2023-02-18,14:37:14,2023-02-18,15:07:16,0 days 00:30:02,Domain: School,,
110,S2023,Music Technology,AVSum 3,2023-02-18,15:22:35,2023-02-18,16:01:52,0 days 00:39:17,Domain: School,,
111,S2023,Computer Organization,HW6,2023-02-18,16:12:08,2023-02-18,17:06:30,0 days 00:54:22,Domain: School,,
112,S2023,Computer Organization,HW6,2023-02-19,12:37:00,2023-02-19,14:00:49,0 days 01:23:49,Domain: School,,
113,S2023,Chemistry 1,Exp 4 Post-lab,2023-02-21,13:16:50,2023-02-21,13:27:58,0 days 00:11:08,Domain: School,,
114,S2023,Music Technology,AVSum 3,2023-02-21,13:28:34,2023-02-21,13:31:59,0 days 00:03:25,Domain: School,,
115,S2023,ExpModernWorld,Analysis 1,2023-02-21,13:37:24,2023-02-21,13:54:58,0 days 00:17:34,Domain: School,,
116,S2023,ExpModernWorld,Analysis 1,2023-02-21,13:56:31,2023-02-21,14:37:51,0 days 00:41:20,Domain: School,,
117,S2023,ExpModernWorld,"One Good Story, That One (Reading)",2023-02-21,20:52:31,2023-02-21,21:05:34,0 days 00:13:03,Domain: School,,
118,S2023,ExpModernWorld,Bury My Heart at Chuck E. Cheese (Reading),2023-02-21,21:05:37,2023-02-21,21:48:12,0 days 00:42:35,Domain: School,,
119,S2023,Database Management,Boyce Codd NF Reading,2023-02-22,08:24:40,2023-02-22,08:46:09,0 days 00:21:29,Domain: School,,
120,S2023,ExpModernWorld,Analysis 1,2023-02-22,08:50:58,2023-02-22,09:29:17,0 days 00:38:19,Domain: School,,
121,S2023,Database Management,Lab 4,2023-02-22,12:56:45,2023-02-22,12:56:51,0 days 00:00:06,Domain: School,,
122,S2023,Database Management,Lab 4,2023-02-22,13:05:22,2023-02-22,14:11:48,0 days 01:06:26,Domain: School,,
123,S2023,ExpModernWorld,Music v. Humor Theory Musings,2023-02-23,08:51:40,2023-02-23,09:18:44,0 days 00:27:04,Domain: School,,
124,S2023,Chemistry 1,Chapter 4 Mastering,2023-02-23,09:54:39,2023-02-23,10:47:17,0 days 00:52:38,Domain: School,,
125,S2023,Chemistry 1,Chapter 4 Mastering,2023-02-23,13:52:12,2023-02-23,14:03:14,0 days 00:11:02,Domain: School,,
126,S2023,Chemistry 1,Ion Flashcards,2023-02-23,14:03:27,2023-02-23,14:23:52,0 days 00:20:25,Domain: School,,
127,S2023,Database Management,Lab 4,2023-02-23,14:30:15,2023-02-23,14:44:23,0 days 00:14:08,Domain: School,,
128,S2023,Database Management,Lab 4,2023-02-23,14:45:53,2023-02-23,15:07:55,0 days 00:22:02,Domain: School,,
129,S2023,Music Technology,Paper 1: Source List,2023-02-23,15:53:20,2023-02-23,17:42:57,0 days 01:49:37,Domain: School,,
130,S2023,Music Technology,Paper 1: Source List,2023-02-23,19:44:24,2023-02-23,20:40:39,0 days 00:56:15,Domain: School,,
131,S2023,Computer Organization,Midcourse Feedback,2023-02-23,20:47:37,2023-02-23,20:49:33,0 days 00:01:56,Domain: School,,
132,S2023,Computer Organization,HW7,2023-02-24,13:01:54,2023-02-24,13:50:07,0 days 00:48:13,Domain: School,,
133,S2023,Music Technology,Instrument Design,2023-02-25,09:38:24,2023-02-25,09:53:06,0 days 00:14:42,Domain: School,,
134,S2023,Chemistry 1,Exam 1 Review,2023-02-25,11:45:17,2023-02-25,12:11:02,0 days 00:25:45,Domain: School,,
135,S2023,Database Management,Aggregate Reading,2023-02-27,09:00:48,2023-02-27,09:14:47,0 days 00:13:59,Domain: School,,
136,S2023,Chemistry 1,Experiment 5.1 Prep,2023-02-27,09:16:26,2023-02-27,09:45:36,0 days 00:29:10,Domain: School,,
137,S2023,Chemistry 1,Experiment 5.1 Prep,2023-02-27,13:22:31,2023-02-27,13:52:25,0 days 00:29:54,Domain: School,,
138,S2023,Music Technology,Instrument Design,2023-02-27,13:58:00,2023-02-27,14:07:13,0 days 00:09:13,Domain: School,,
139,S2023,ExpModernWorld,Summary of Hegel's Dialectics,2023-02-27,14:15:07,2023-02-27,14:20:49,0 days 00:05:42,Domain: School,,
140,S2023,ExpModernWorld,SuperLopez (watch),2023-02-27,14:27:58,2023-02-27,14:39:07,0 days 00:11:09,Domain: School,,
141,S2023,Music Technology,Paper 2: Outline,2023-02-27,16:20:38,2023-02-27,18:01:59,0 days 01:41:21,Domain: School,,
142,S2023,Chemistry 1,Exam 1 Review,2023-02-27,19:16:02,2023-02-27,19:45:17,0 days 00:29:15,Domain: School,,
143,S2023,Music Technology,Paper 2: Outline,2023-02-28,13:19:41,2023-02-28,13:30:35,0 days 00:10:54,Domain: School,,
144,S2023,ExpModernWorld,Analysis 1,2023-02-28,13:30:50,2023-02-28,13:54:28,0 days 00:23:38,Domain: School,,
145,S2023,ExpModernWorld,The Story of a Fake Country that Created a Real Political Movement (Read),2023-02-28,21:10:02,2023-02-28,21:22:30,0 days 00:12:28,Domain: School,,
146,S2023,ExpModernWorld,Mid-Semester Meeting Reflection,2023-02-28,21:26:52,2023-02-28,21:58:35,0 days 00:31:43,Domain: School,,
147,S2023,Chemistry 1,Experiment 5.1 Prep,2023-03-01,12:24:35,2023-03-01,12:33:00,0 days 00:08:25,Domain: School,,
148,S2023,Music Technology,Instrument Design,2023-03-01,16:14:58,2023-03-01,17:21:37,0 days 01:06:39,Domain: School,,
149,S2023,Music Technology,Instrument Design,2023-03-01,21:14:22,2023-03-01,21:57:27,0 days 00:43:05,Domain: School,,
150,S2023,Chemistry 1,Experiment 5.1 Post-lab,2023-03-02,08:43:47,2023-03-02,09:17:14,0 days 00:33:27,Domain: School,,
151,S2023,Chemistry 1,Experiment 5.1 Post-lab,2023-03-02,13:17:09,2023-03-02,13:32:12,0 days 00:15:03,Domain: School,,
152,S2023,Computer Organization,Midterm Programming,2023-03-02,13:34:32,2023-03-02,14:43:41,0 days 01:09:09,Domain: School,,
153,S2023,ExpModernWorld,Mid-Semester Meeting,2023-03-02,15:00:32,2023-03-02,15:34:32,0 days 00:34:00,Domain: School,,
154,S2023,Database Management,Project Meeting,2023-03-02,15:45:32,2023-03-02,16:50:32,0 days 01:05:00,Domain: School,,
155,S2023,Computer Organization,Midterm Programming,2023-03-02,17:07:52,2023-03-02,17:40:01,0 days 00:32:09,Domain: School,,
156,S2023,Chemistry 1,Experiment 5.1 Post-lab,2023-03-02,18:30:00,2023-03-02,18:45:00,0 days 00:15:00,Domain: School,,
157,S2023,Database Management,Project Work,2023-03-02,19:30:50,2023-03-02,19:36:57,0 days 00:06:07,Domain: School,,
158,S2023,Chemistry 1,Experiment 5.1 Post-lab,2023-03-02,19:37:13,2023-03-02,19:39:41,0 days 00:02:28,Domain: School,,
159,S2023,Music Technology,Paper 2: Draft,2023-03-02,19:42:35,2023-03-02,19:42:39,0 days 00:00:04,Domain: School,,
160,S2023,Music Technology,Paper 2: Draft,2023-03-02,19:43:04,2023-03-02,21:31:54,0 days 01:48:50,Domain: School,,
161,S2023,Music Technology,Paper 2: Draft,2023-03-02,21:31:58,2023-03-02,22:19:44,0 days 00:47:46,Domain: School,,
162,S2023,Database Management,Subqueries Reading,2023-03-03,08:40:34,2023-03-03,09:00:56,0 days 00:20:22,Domain: School,,
163,S2023,Computer Organization,Midterm Studying,2023-03-03,13:09:19,2023-03-03,13:09:59,0 days 00:00:40,Domain: School,,
164,S2023,Computer Organization,Midterm Studying,2023-03-03,13:15:04,2023-03-03,13:44:13,0 days 00:29:09,Domain: School,,
165,S2023,Database Management,Lab 5,2023-03-03,16:23:33,2023-03-03,17:15:48,0 days 00:52:15,Domain: School,,
166,S2023,Database Management,Lab 5,2023-03-03,21:00:50,2023-03-03,21:20:49,0 days 00:19:59,Domain: School,,
167,S2023,Database Management,Lab 5,2023-03-04,10:19:45,2023-03-04,10:25:26,0 days 00:05:41,Domain: School,,
168,S2023,Music Technology,Paper 2: Draft,2023-03-04,10:40:31,2023-03-04,11:48:23,0 days 01:07:52,Domain: School,,
169,S2023,Music Technology,Instrument Design,2023-03-04,15:32:44,2023-03-04,16:25:28,0 days 00:52:44,Domain: School,,
170,S2023,Music Technology,Instrument Design,2023-03-04,18:45:02,2023-03-04,19:00:50,0 days 00:15:48,Domain: School,,
171,S2023,Music Technology,Instrument Design,2023-03-05,15:59:43,2023-03-05,16:28:46,0 days 00:29:03,Domain: School,,
172,S2023,Chemistry 1,Experiment 5.2 Pre-Lab,2023-03-05,18:46:21,2023-03-05,19:11:54,0 days 00:25:33,Domain: School,,
173,S2023,Database Management,More Select Reading,2023-03-06,09:07:15,2023-03-06,09:33:34,0 days 00:26:19,Domain: School,,
174,S2023,Computer Organization,Midterm Studying,2023-03-06,13:21:19,2023-03-06,13:42:48,0 days 00:21:29,Domain: School,,
175,S2023,Chemistry 1,Experiment 5.2 Pre-Lab,2023-03-06,13:44:46,2023-03-06,14:33:59,0 days 00:49:13,Domain: School,,
176,S2023,Computer Organization,Midterm Studying,2023-03-06,18:39:22,2023-03-06,19:03:09,0 days 00:23:47,Domain: School,,
177,S2023,ExpModernWorld,3/8 Class Prep (Reading),2023-03-07,08:45:18,2023-03-07,09:12:00,0 days 00:26:42,Domain: School,,
178,S2023,Music Technology,Exam prep,2023-03-08,09:09:39,2023-03-08,09:13:17,0 days 00:03:38,Domain: School,,
179,S2023,Music Technology,Instrument Design,2023-03-08,09:15:04,2023-03-08,09:22:22,0 days 00:07:18,Domain: School,,
180,S2023,Chemistry 1,Experiment 5.2 Pre-Lab,2023-03-08,12:34:04,2023-03-08,12:48:36,0 days 00:14:32,Domain: School,,
181,S2023,Chemistry 1,Gas Law Videos,2023-03-09,08:24:55,2023-03-09,08:48:29,0 days 00:23:34,Domain: School,,
182,S2023,Chemistry 1,Experiment 5.2 Post-Lab,2023-03-09,08:53:57,2023-03-09,09:16:03,0 days 00:22:06,Domain: School,,
183,S2023,Music Technology,Instrument Design,2023-03-09,14:14:08,2023-03-09,14:41:59,0 days 00:27:51,Domain: School,,
184,S2023,Music Technology,Instrument Design,2023-03-09,14:45:44,2023-03-09,14:45:46,0 days 00:00:02,Domain: School,,
185,S2023,Chemistry 1,Experiment 5.2 Post-Lab,2023-03-09,14:45:47,2023-03-09,14:45:55,0 days 00:00:08,Domain: School,,
186,S2023,Chemistry 1,Experiment 5.2 Post-Lab,2023-03-09,14:51:01,2023-03-09,15:03:38,0 days 00:12:37,Domain: School,,
187,S2023,Chemistry 1,Results Sheet,2023-03-09,15:05:09,2023-03-09,15:58:09,0 days 00:53:00,Domain: School,,
188,S2023,Chemistry 1,Results Sheet,2023-03-09,15:59:37,2023-03-09,16:01:45,0 days 00:02:08,Domain: School,,
189,S2023,Chemistry 1,Experiment 5.2 Post-Lab,2023-03-09,20:13:33,2023-03-09,20:14:45,0 days 00:01:12,Domain: School,,
190,S2023,Music Technology,Instrument Design,2023-03-10,08:57:42,2023-03-10,09:10:38,0 days 00:12:56,Domain: School,,
191,S2023,Database Management,Outer Join Video,2023-03-10,09:27:46,2023-03-10,09:37:21,0 days 00:09:35,Domain: School,,
192,S2023,Chemistry 1,Results Sheet,2023-03-11,08:40:36,2023-03-11,08:40:46,0 days 00:00:10,Domain: School,,
193,S2023,Chemistry 1,Results Sheet,2023-03-11,09:48:51,2023-03-11,09:56:10,0 days 00:07:19,Domain: School,,
194,S2023,Computer Organization,HW8,2023-03-11,10:50:00,2023-03-11,11:29:00,0 days 00:39:00,Domain: School,,
195,S2023,Computer Organization,HW8,2023-03-11,13:11:57,2023-03-11,13:15:29,0 days 00:03:32,Domain: School,,
196,S2023,Computer Organization,HW8,2023-03-11,13:15:50,2023-03-11,13:32:26,0 days 00:16:36,Domain: School,,
197,S2023,Database Management,Space Reading,2023-03-13,08:58:11,2023-03-13,09:25:23,0 days 00:27:12,Domain: School,,
198,S2023,Computer Organization,HW8,2023-03-13,09:27:56,2023-03-13,09:40:28,0 days 00:12:32,Domain: School,,
199,S2023,Computer Organization,HW8,2023-03-13,11:02:33,2023-03-13,11:31:57,0 days 00:29:24,Domain: School,,
200,S2023,Computer Organization,HW8,2023-03-13,12:32:12,2023-03-13,12:50:54,0 days 00:18:42,Domain: School,,
201,S2023,Chemistry 1,Experiment 5.2 Post-Lab,2023-03-13,20:51:14,2023-03-13,21:11:41,0 days 00:20:27,Domain: School,,
202,S2023,Chemistry 1,Experiment 6 Pre-Lab,2023-03-13,21:11:54,2023-03-13,21:44:12,0 days 00:32:18,Domain: School,,
203,S2023,Chemistry 1,Experiment 6 Pre-Lab,2023-03-14,08:48:06,2023-03-14,09:20:00,0 days 00:31:54,Domain: School,,
204,S2023,Chemistry 1,Experiment 6 Pre-Lab,2023-03-14,13:00:45,2023-03-14,13:22:43,0 days 00:21:58,Domain: School,,
205,S2023,ExpModernWorld,Cultural Differences in Humor (read),2023-03-14,13:27:54,2023-03-14,13:58:46,0 days 00:30:52,Domain: School,,
206,S2023,Database Management,SQL Exam,2023-03-15,08:59:54,2023-03-15,09:42:33,0 days 00:42:39,Domain: School,,
207,S2023,Database Management,SQL Exam,2023-03-15,11:08:59,2023-03-15,13:09:16,0 days 02:00:17,Domain: School,,
208,S2023,Database Management,SQL Exam,2023-03-15,13:23:56,2023-03-15,13:34:42,0 days 00:10:46,Domain: School,,
209,S2023,Database Management,SQL Exam,2023-03-15,16:06:19,2023-03-15,17:27:52,0 days 01:21:33,Domain: School,,
210,S2023,Database Management,SQL Exam,2023-03-15,21:12:45,2023-03-15,22:33:02,0 days 01:20:17,Domain: School,,
